Topic,Count,Name,Representation,Representative_Docs
71,93,71_better value_better_vs_value option,"['better value', 'better', 'vs', 'value option', 'value', 'stock better', 'stock right', 'stock value', 'value stock', 'value investors']","['__TICKER__ or __TICKER__ : Which Is the Better Value Stock Right Now?', '__TICKER__ vs. BSAC: Which Stock Is the Better Value Option?', '__TICKER__ vs. __TICKER__ : Which Stock Is the Better Value Option?']"
72,93,72_apple_card_apple credit_apple card,"['apple', 'card', 'apple credit', 'apple card', 'credit card', 'card partnership', 'deal apple', 'partnership apple', 'card program', 'partnership']","['__COMPANY__ Chase nears deal to take over Apple’s credit card program - WSJ', ""__COMPANY__ nears deal to take over Apple's credit card program, WSJ reports"", '__COMPANY__ to take over Apple credit card from __COMPANY__']"
73,93,73_chase_branch_chase opens_branches,"['chase', 'branch', 'chase opens', 'branches', 'chase bank', 'opens', 'expansion', 'branch chase', 'branches chase', 'bunker labs']","['Bunker Labs and __COMPANY__ Chase Commercial Banking Expand CEOcircle Program with New Cohort of Business Owners', 'Chase Opens Innovative Community Center Branch in Atlanta’s Summerhill Neighborhood', 'Chase Opens Innovative Community Center Branch in West Philadelphia']"
74,91,74_mortgage_mortgage rates_rates_lenders,"['mortgage', 'mortgage rates', 'rates', 'lenders', 'mortgages', 'sub', 'cut mortgage', 'price war', 'nationwide', 'rates lenders']","['Nationwide cuts mortgage rates as other lenders hold or raise deals', 'Three more big lenders cut mortgage rates', '__COMPANY__ and __COMPANY__ cut mortgage rates below 4%']"
75,88,75_etf_management launches_asset management_active,"['etf', 'management launches', 'asset management', 'active', 'etfs', 'asset', 'management', 'launches', 'investment management', 'launches active']","['__COMPANY__ Mellon Investment Management Launches Active International Equity ETF', '__COMPANY__ Mellon Investment Management Launches Three Active Sustainable ETFs', '__COMPANY__ Asset Management Launches Active Fixed Income ETF: __COMPANY__ Income ETF (JPIE)']"
76,87,76_analyst calls_street analyst_calls_downgraded wall,"['analyst calls', 'street analyst', 'calls', 'downgraded wall', 'downgraded', 'analyst', 'upgraded', 'upgraded wall', 'notable analyst', 'calls week']","[""Netflix, Tesla downgraded: Wall Street's top analyst calls"", ""Apple upgraded, AMD downgraded: Wall Street's top analyst calls"", 'Apple upgraded, AMD downgraded: Wall Street’s top analyst calls']"
77,87,77_lawsuit_judge_staveley_settle gender,"['lawsuit', 'judge', 'staveley', 'settle gender', 'sued', 'gender', 'court', 'arbitration', 'gender discrimination', 'trader']","['UPDATE 1- __COMPANY__ to pay $215 mln to settle gender discrimination lawsuit', '__COMPANY__ agrees to settle gender discrimination lawsuit for $215 million', '__COMPANY__ to pay $215 million to settle gender discrimination lawsuit']"
78,86,78_golf_sports_artists_athletes,"['golf', 'sports', 'artists', 'athletes', 'art', 'global sports', 'welcomes', 'sponsor', 'sponsorship', 'academy']","['__COMPANY__ Global Sports &amp; Entertainment returns to Mobile, AL as the Exclusive Financial Education Sponsor of the Reese’s Senior Bowl', '__COMPANY__ Global Sports &amp; Entertainment Continues Financial Education for College Football All-Stars in Partnership with Reese’s Senior Bowl', 'Team __COMPANY__ welcomes newest Ambassador Harold Varner III and partners with Golf Canada to create the __COMPANY__ Community Junior Golf Program']"
79,86,79_board_chairman_georges elhedery_georges,"['board', 'chairman', 'georges elhedery', 'georges', 'elhedery', 'executive board', 'chair', 'officer', 'tucker', 'mark tucker']","['__TICKER__ group chairman Mark Tucker to retire', '__TICKER__ announces changes to Executive Board and Management Board Banking', '__TICKER__ appoints chief financial officer Georges Elhedery as new chief executive']"
80,86,80_earnings beat_earnings expectations_beat_expectations stock,"['earnings beat', 'earnings expectations', 'beat', 'expectations stock', 'earnings', 'falls earnings', 'expectations', 'stock rising', 'estimates stock', 'stock rises']","['__COMPANY__ ’s Adjusted Earnings Top Expectations. But the Stock Is Falling.', '__COMPANY__ ’s Earnings Beat Expectations. Why the Stock Is Falling Anyway.', '__COMPANY__ Earnings Beat Expectations. Why the Stock Is Down.']"
81,85,81_solomon_david solomon_david_ceo david,"['solomon', 'david solomon', 'david', 'ceo david', 'ceo solomon', 'dj', 'goldman ceo', 'ceo', 'goldman', 'goldman solomon']","['The Big Question for Goldman CEO David Solomon', ""The Big Question for Goldman's CEO David Solomon"", '__COMPANY__ CEO David Solomon pay doubles']"
82,85,82_stress_stress test_test_fed stress,"['stress', 'stress test', 'test', 'fed stress', 'test results', 'stress tests', 'tests', 'stress capital', 'capital buffer', 'buffer']","['__COMPANY__ , __COMPANY__ , __COMPANY__ stock move up after stress test results', '__COMPANY__ Comments on Stress Test Results', 'U.S. bank stocks rise after Fed stress test results']"
83,85,83_management announces_asset management_global asset_asset,"['management announces', 'asset management', 'global asset', 'asset', 'ph amp', 'management', 'ph', 'amp funds', 'funds ph', 'funds']","['__COMPANY__ Global Asset Management Inc. announces March sales results for __COMPANY__ Funds, PH&amp;N Funds and BlueBay Funds', '__COMPANY__ Global Asset Management Inc. announces September sales results for __COMPANY__ Funds, PH&amp;N Funds and BlueBay Funds', '__COMPANY__ Global Asset Management Inc. announces May sales results for __COMPANY__ Funds, PH&amp;N Funds and BlueBay Funds']"
84,85,84_card_credit card_new credit_rewards,"['card', 'credit card', 'new credit', 'rewards', 'cards', 'mastercard', 'credit', 'gm', 'credit cards', 'cardholders']","['New __COMPANY__ Credit Card Gives Customers Rewards for Rent Payments', '__COMPANY__ Launches New Unlimited Cash Rewards Credit Card', 'GM launches new credit card with __COMPANY__']"
85,84,85_private credit_private_credit facility_credit,"['private credit', 'private', 'credit facility', 'credit', 'facility', 'revolving credit', 'revolving', 'carlyle', 'centerbridge', 'credit fund']","['__COMPANY__ and Centerbridge Launch $5 Billion Private-Credit Fund', 'Tree Line Capital Partners LLC Closes Senior Secured Revolving Credit Facility Led by __TICKER__', 'Capital Southwest Announces Closing of $100 Million Secured Revolving Credit Facility']"
86,84,86_european_european shares_european stocks_european stock,"['european', 'european shares', 'european stocks', 'european stock', 'update european', 'stock futures', 'edge higher', 'edge', 'focus european', 'data european']","['European stocks edge higher; inflation data in focus ahead of Fed meeting', 'UPDATE 1-European shares kick off March on steady footing supported by strong China data', 'UPDATE 1-European stocks bounce back on earnings support']"
87,84,87_preview expect_expect_reports earnings_earnings preview,"['preview expect', 'expect', 'reports earnings', 'earnings preview', 'preview', 'report earnings', 'earnings friday', 'earnings', 'expect earnings', 'earnings reports']","['Preview: What to Expect From __COMPANY__ ’ Earnings Next Week', 'Preview: What to Expect From __COMPANY__ ’ Earnings on Friday', '__COMPANY__ Earnings Preview: What to Expect']"
88,83,88_quantum_computing_quantum computing_computing stocks,"['quantum', 'computing', 'quantum computing', 'computing stocks', 'ibm', 'bond trading', 'ibm quantum', 'breakthrough', 'ionq', 'computing stock']","['3 Quantum Computing Stocks with Long-Term Growth Potential', 'What Is One of the Best Quantum Computing Stocks for the Next 10 Years?', '11 Best Quantum Computing Stocks To Buy Now']"
89,83,89_stock moves_know stock_know_moves,"['stock moves', 'know stock', 'know', 'moves', 'moves know', 'jump turn', 'turn strength', 'strength seen', 'strength', 'stock']","['__COMPANY__ __TICKER__ Stock Moves -0.6%: What You Should Know', '__COMPANY__ __TICKER__ Stock Moves -1.3%: What You Should Know', '__COMPANY__ __TICKER__ Stock Moves -0.7%: What You Should Know']"
90,83,90_loan loss_higher rates_loan_profit,"['loan loss', 'higher rates', 'loan', 'profit', 'update profit', 'higher', 'loss', 'loss reserves', 'rates', 'provisions']","['UPDATE 2- __COMPANY__ profit sinks 46% on loan loss provisions, dealmaking slump', 'UPDATE 2- __COMPANY__ profit sinks 27% on loan loss provisions, dealmaking slump', 'UPDATE 2- __COMPANY__ profit misses on higher loan loss reserves, mortgage weakness']"
91,82,91_jones futures_dow jones_jones_dow,"['jones futures', 'dow jones', 'jones', 'dow', 'futures', 'today dow', 'dow amp', 'market today', '500 nasdaq', 'nasdaq']","['Stock market today: Dow, S&amp;P 500, Nasdaq futures nudge higher as Trump-EU trade deal kicks off huge week in markets', 'Stock market today: Dow, S&amp;P 500, Nasdaq futures nudge higher as Trump-EU trade deal kicks off huge week', 'Stock market today: Dow, S&amp;P 500, Nasdaq futures rise as Trump-EU trade deal kicks off huge week in markets']"
92,81,92_canadians_gen_poll_young,"['canadians', 'gen', 'poll', 'young', 'adults', 'survey', 'parents', 'gen canadians', 'half gen', 'fraud']","['If a recession hits, Canadians worry that fraud will be worse than the pandemic - a concern expressed by most Canadians in a new survey', 'Love or money? Half of Gen Z Canadians want a prenup: __TICKER__ survey', ""More than Half of Gen Z Canadians Feel Pressured to 'Fake' Financial Stability: __TICKER__ Survey""]"
93,80,93_press release_sanofi_press_release sanofi,"['press release', 'sanofi', 'press', 'release sanofi', 'release', 'multiple sclerosis', 'sclerosis', 'multiple', 'dupixent', 'fda']","['Press Release: Sanofi and Regeneron’s Dupixent approved as the first targeted medicine in the EU in over a decade for chronic spontaneous urticaria', 'Press Release: Sanofi provides update on tolebrutinib regulatory submission in non-relapsing secondary progressive multiple sclerosis', 'Press Release: Sanofi provides update on tolebrutinib in primary progressive multiple sclerosis']"
94,80,94_banks_banking crisis_big banks_crisis,"['banks', 'banking crisis', 'big banks', 'crisis', 'big', 'fail', 'banks banks', 'big fail', 'banks big', 'heard street']","['Is the Banking Crisis Over?', 'Big banks are close to getting one of biggest regulatory rollbacks since 2008', 'Big banks are closer to getting one of biggest regulatory rollbacks since 2008']"
95,80,95_merrill_merrill lynch_lynch_team,"['merrill', 'merrill lynch', 'lynch', 'team', 'advisor team', 'recruits', 'advisor', 'billion advisor', 'team merrill', 'recruits billion']","['__COMPANY__ Recruits $1 Billion Merrill Lynch Financial Advisor Team', '__TICKER__ Hires $700 Million Advisor Team From Merrill Lynch', '__TICKER__ Hires $1.6 Billion Advisor Team From Merrill Lynch']"
96,80,96_foundation_awards million_awards_grant,"['foundation', 'awards million', 'awards', 'grant', 'grants', 'million grant', 'foundation awards', 'nonprofits', 'million grants', 'million']","['__COMPANY__ Foundation Awards $7.5 Million to LISC NY to Expand Homeownership for Families of Color', '__COMPANY__ Foundation Awards $7.5 Million to LISC Virginia To Expand Homeownership for Families of Color', '__COMPANY__ Foundation Awards $7.5 Million to LISC Houston to Expand Homeownership for Families of Color']"
97,78,97_hong kong_kong_hong_mainland,"['hong kong', 'kong', 'hong', 'mainland', 'greater bay', 'bay', 'bay area', 'centre', 'greater', 'kong taiwan']","[""Hong Kong Wealth Management Market Outlook to 2030 | New Regulations Boost Transparency in Hong Kong's Wealth Management Sector, Enhancing Consumer Trust"", ""__COMPANY__ to leverage Hong Kong's finance hub status to grow wealth business in Asia, Greater Bay Area"", '__COMPANY__ picks __TICKER__ , __COMPANY__ to run $500 billion custody business in Hong Kong, Taiwan']"
98,78,98_dow stocks_dow_dow jones_jones,"['dow stocks', 'dow', 'dow jones', 'jones', 'performing', 'buy dow', 'undervalued dow', 'jones stocks', '2024 dow', 'best dow']","['The 3 Most Undervalued Dow Stocks to Buy in September 2023', 'The 3 Most Undervalued Dow Stocks to Buy in May 2024', 'The 3 Best Dow Stocks to Buy in May 2024']"
99,77,99_earnings q4_earnings q1_corp earnings_earnings q2,"['earnings q4', 'earnings q1', 'corp earnings', 'earnings q2', 'gmt', 'edited', 'edited transcript', 'conference presentation', 'earnings q3', 'gmt edited']","['Edited Transcript of WE.N earnings conference call or presentation 10-Nov-22 1:00pm GMT', 'Edited Transcript of 601939.SS earnings conference call or presentation 31-Aug-22 8:00am GMT', 'Edited Transcript of __TICKER__ .MC earnings conference call or presentation 28-Jul-22 8:00am GMT']"
100,77,100_etfs_etfs buy_quality etfs_active etfs,"['etfs', 'etfs buy', 'quality etfs', 'active etfs', 'growth etfs', 'like etfs', 'cash like', 'bank etfs', 'loved', 'etfs loved']","['5 Active ETFs Loved by Investors in 1H', '10 Best Financial and Fintech ETFs To Buy', '12 Best Financial and Fintech ETFs To Buy']"
101,75,101_49ers_chiefs_rams_qb,"['49ers', 'chiefs', 'rams', 'qb', 'raiders', 'roundup', 'panthers', 'jets', 'nfl', 'brock purdy']","['Brock Purdy helps 49ers cruise past Patriots', '49ers GM: Ready to pay, all-in on QB Brock Purdy', '49ers lose WRs Brandon Aiyuk, Deebo Samuel during loss to Chiefs']"
102,75,102_earnings highlights_highlights strong_highlights_2025 earnings,"['earnings highlights', 'highlights strong', 'highlights', '2025 earnings', 'highlights record', '2024 earnings', 'q1 2025', 'q3 2025', 'strong revenue', 'strong']","['The __COMPANY__ Group Inc __TICKER__ Q1 2025 Earnings Call Highlights: Strong Revenue Growth Amid ...', '__COMPANY__ AG __TICKER__ Q1 2025 Earnings Call Highlights: Strong Revenue Growth and Strategic ...', '__COMPANY__ Inc __TICKER__ Q3 2025 Earnings Call Highlights: Strong Revenue Growth and Strategic ...']"
103,75,103_analyst blog_zacks analyst_blog_blog highlights,"['analyst blog', 'zacks analyst', 'blog', 'blog highlights', 'zacks', 'highlights', 'analyst', 'highlights chase', 'bancorp', 'bancorp zacks']","['The Zacks Analyst Blog Highlights The __COMPANY__ , __COMPANY__ and __COMPANY__', 'The Zacks Analyst Blog Highlights __COMPANY__ , __COMPANY__ , __COMPANY__ , __COMPANY__', 'The Zacks Analyst Blog Highlights __COMPANY__ , __COMPANY__ , __COMPANY__ and __COMPANY__']"
104,75,104_robinhood_hood_robin hood_robin,"['robinhood', 'hood', 'robin hood', 'robin', 'investors conference', 'robinhood hood', 'robinhood stocks', 'robinhood stock', 'annual investors', 'robinhood markets']","['Robinhood Markets (HOOD) Up 0.6% Since Last Earnings Report: Can It Continue?', 'Robin Hood Announces Lineup for 9th Annual __COMPANY__ /Robin Hood Investors Conference', '3 Robinhood Stocks to Buy Right Now']"
105,74,105_dow_today dow_market today_stock market,"['dow', 'today dow', 'market today', 'stock market', 'dow ends', 'today', 'jones industrial', 'industrial average', 'trade dow', 'ends']","['U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.63%', 'U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.75%', 'U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.14%']"
106,73,106_smart money_money right_smart_money,"['smart money', 'money right', 'smart', 'money', 'right', 'did smart', 'correctly', 'money play', 'right piling', 'correctly did']","['Was The Smart Money Right About The __COMPANY__ Corporation __TICKER__ ?', 'Was The Smart Money Right About __COMPANY__ __TICKER__ ?', 'Was The Smart Money Right About The __COMPANY__ __TICKER__ ?']"
107,72,107_wall street_street_wall_street banks,"['wall street', 'street', 'wall', 'street banks', 'street wall', 'regulators demand', 'demand capital', 'creative regulators', 'gets creative', 'revival']","['RPT-INSIGHT-Wall Street gets creative as regulators demand more capital', 'Wall Street gets creative as regulators demand more capital', 'INSIGHT-Wall Street gets creative as regulators demand more capital']"
108,71,108_buy sell_stock buy_sell_buy,"['buy sell', 'stock buy', 'sell', 'buy', 'stock', 'sell philip', 'sell general', 'philip morris', 'philip', 'morris']","['Is Ford (F) Stock A Buy or Sell?', 'Is META Stock a Buy or Sell? Here’s My Call.', 'Is IBM Stock A Buy or Sell?']"
109,71,109_action lawsuit_alert_deadline_class action,"['action lawsuit', 'alert', 'deadline', 'class action', 'action', 'class', 'shareholder alert', 'lawsuit', 'faruqi', 'llp']","['SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in __COMPANY__ AG of Class Action Lawsuit and Upcoming Deadline – __TICKER__', 'SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in __COMPANY__ & Company of Class Action Lawsuit and Upcoming Deadline – __TICKER__', 'SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in __COMPANY__ Inc. of Class Action Lawsuit and Upcoming Deadline – __TICKER__']"
