Topic,Count,Name,Representation,Representative_Docs
69,112,69_zacks analyst_analyst blog_blog_blog highlights,"['zacks analyst', 'analyst blog', 'blog', 'blog highlights', 'zacks', 'highlights', 'analyst', 'highlights chase', 'highlights walmart', 'highlights salesforce']","['The Zacks Analyst Blog Highlights __COMPANY__ , __COMPANY__ , __COMPANY__ , __COMPANY__', 'The Zacks Analyst Blog Highlights __COMPANY__ , __COMPANY__ and __COMPANY__', 'The Zacks Analyst Blog Highlights The __COMPANY__ , __COMPANY__ and __COMPANY__']"
70,112,70_ex_ex goldman_founder_goldman banker,"['ex', 'ex goldman', 'founder', 'goldman banker', 'trial', 'defrauding', 'javice', 'charlie javice', '1mdb', 'guilty']","['UPDATE 1-Startup founder Charlie Javice pleads not guilty to charges of defrauding __COMPANY__', 'Startup founder Charlie Javice pleads not guilty to US charges of defrauding __COMPANY__', 'Startup founder Charlie Javice pleads not guilty to charges of defrauding __COMPANY__']"
71,112,71_goldman_banking trading_goldman sells_goldman offers,"['goldman', 'banking trading', 'goldman sells', 'goldman offers', 'tom montag', 'goldman joins', 'deal goldman', 'montag', 'team goldman', 'goldman buys']","['UPDATE 2-Goldman to combine investment banking and trading as part of major overhaul - WSJ', 'Goldman brings back Tom Montag as CEO Solomon bolsters board support', 'UPDATE 1-Goldman brings back Tom Montag as CEO Solomon bolsters board support']"
72,111,72_declares_stock dividends_dividends_preferred stock,"['declares', 'stock dividends', 'dividends', 'preferred stock', 'preferred', 'declares preferred', 'corporation declares', 'dividends declares', 'common stock', 'declares quarter']","['__COMPANY__ Declares Preferred Stock Dividends for First Quarter 2023', '__COMPANY__ Declares Common Stock Dividends; __COMPANY__ Declares Preferred Dividends', '__COMPANY__ Declares Preferred Stock Dividends']"
73,110,73_aid_hurt_ib_earnings ib,"['aid', 'hurt', 'ib', 'earnings ib', 'fee income', 'ib hurt', 'fee', 'trading aid', 'rates aid', 'higher rates']","['Trading to Aid __COMPANY__ __TICKER__ Q1 Earnings, IB to Hurt', ""Trading, Higher Rates to Aid __TICKER__ 's Q3 Earnings, IB to Hurt"", 'Trading, Higher Rates to Aid __COMPANY__ __TICKER__ Q3 Earnings, IB to Hurt']"
74,110,74_report 2025_2034_report_2030,"['report 2025', '2034', 'report', '2030', 'market size', 'trends', 'usd', 'size', 'analysis', 'analysis report']","['Report: Exploring Fundamental Drivers Behind International Bancshares, __COMPANY__ , Equity Residential, Hormel Foods, Spectrum Pharmaceuticals, and Cousins Properties — New Horizons, Emerging Trends, and Upcoming Developments', 'Report: Exploring Fundamental Drivers Behind Dow Chemical, __COMPANY__ , New York Community, Frontier Communications, TAL Education Group, and Ekso Bionics — New Horizons, Emerging Trends, and Upcoming Developments', 'Report: Exploring Fundamental Drivers Behind __COMPANY__ , TripAdvisor, Xerox, Sarepta Therapeutics, Semgroup, and Toll Brothers — New Horizons, Emerging Trends, and Upcoming Developments']"
75,109,75_dollar_dollar set_dollar extends_fed,"['dollar', 'dollar set', 'dollar extends', 'fed', 'dollar edges', 'dollar jumps', 'focus dollar', 'dollar pressure', 'bets dollar', 'rate cut']","['Dollar set for weekly gain as firm US data tempers Fed easing bets', 'Bets on Interest Rate Cut Keep Dollar Under Pressure', 'Dollar Edges Lower; Australian Dollar Stabilizes After RBA Meeting']"
76,109,76_institutional_institutional investors_ownership_institutional owners,"['institutional', 'institutional investors', 'ownership', 'institutional owners', 'owners hold', 'favoured', 'favoured institutional', 'favorite', 'owners', 'controlled institutional']","['__COMPANY__ Corporation ( __TICKER__ ) is favoured by institutional owners who hold 58% of the company', 'The __COMPANY__ Corporation ( __TICKER__ ) is favoured by institutional owners who hold 78% of the company', '__COMPANY__ Corporation ( __TICKER__ ) is favoured by institutional owners who hold 68% of the company']"
77,107,77_tsx_tsx dividend_dividend stocks_dividend,"['tsx', 'tsx dividend', 'dividend stocks', 'dividend', 'stocks consider', 'canadian dividend', 'consider', '2025 tsx', 'canadian', 'euronext amsterdam']","['3 TSX Dividend Stocks With Yields Up To 9.4%', 'Three TSX Dividend Stocks With Yields Up To 8.5%', '3 Top TSX Dividend Stocks To Consider']"
78,107,78_apple_card_apple credit_apple card,"['apple', 'card', 'apple credit', 'apple card', 'credit card', 'card partnership', 'deal apple', 'partnership apple', 'savings', 'partnership']","['__COMPANY__ Chase nears deal to take over Apple’s credit card program - WSJ', ""__COMPANY__ nears deal to take over Apple's credit card program, WSJ reports"", '__COMPANY__ to take over Apple credit card from __COMPANY__']"
79,105,79_ecb_euro_euro zone_italy,"['ecb', 'euro', 'euro zone', 'italy', 'french', 'zone', 'ecb cut', 'europe', 'parity', 'european banks']","['Euro Could Fall if ECB Pushes Back Against Prospect of Rate Rise', 'Euro zone economy holds up even as ECB speakers look to temper market view of no more cuts', 'Euro-Zone Inflation Hits Record as ECB Hawks Push Jumbo Hike']"
80,105,80_hire_asia_open_hiring,"['hire', 'asia', 'open', 'hiring', 'plans', 'financial centers', 'headcount', 'corporate banking', 'banking', '150']","['__COMPANY__ to Open Over 150 Financial Centers by 2027, Stock Up', 'UPDATE 1- __COMPANY__ plans 900 hires for commercial banking unit over 3 years', '__COMPANY__ plans 900 hires for commercial banking unit over three years']"
81,105,81_dow futures_futures_dow_futures tick,"['dow futures', 'futures', 'dow', 'futures tick', 'tick', 'focus dow', 'earnings dow', 'futures rise', 'tick higher', 'pts']","['Dow Futures Tick Higher As Earnings Season Heats Up', 'Dow futures tick lower, earnings in focus', 'Dow futures tick higher, earnings in focus']"
82,104,82_canadians_poll_gen_survey,"['canadians', 'poll', 'gen', 'survey', 'young', 'parents', 'adults', 'finds', 'half', 'young adults']","[""More than Half of Gen Z Canadians Feel Pressured to 'Fake' Financial Stability: __TICKER__ Survey"", 'Love or money? Half of Gen Z Canadians want a prenup: __TICKER__ survey', 'If a recession hits, Canadians worry that fraud will be worse than the pandemic - a concern expressed by most Canadians in a new survey']"
83,102,83_chase_branch_chase opens_opens,"['chase', 'branch', 'chase opens', 'opens', 'lounge', 'airport', 'chase expands', 'chase bank', 'branches', 'sapphire lounge']","['Chase Opens New Sapphire Lounge by The Club at Harry Reid International Airport in Las Vegas', 'Chase Opens Latest Sapphire Lounge by The Club Location at Philadelphia International Airport', 'Preparing for Takeoff: Chase Opens its Chase Sapphire Lounge by The Club at New York’s LaGuardia Airport Today and Unveils Latest Expansion of its Airport Lounge Network']"
84,102,84_dividend stocks_dividend_high yielding_yielding dividend,"['dividend stocks', 'dividend', 'high yielding', 'yielding dividend', 'yielding', 'stocks buy', 'stocks help', 'stocks', 'buy hold', 'high']","['3 Top Dividend Stocks You Can Buy Right Now', '3 High-Yielding Dividend Stocks You Can Buy for Less Than $100', '3 High-Yielding Dividend Stocks to Buy and Hold for Years']"
85,101,85_announce_announce strategic_partners_strategic,"['announce', 'announce strategic', 'partners', 'strategic', 'strategic partnership', 'collaborate', 'partnership', 'charles river', 'partner', 'solution']","['__COMPANY__ Partners with Diverse Firms to Underwrite $2 Billion of Senior Unsecured Debt', '__COMPANY__ Partners With Diverse Firms to Underwrite $1.5 Billion of Senior Unsecured Debt', '__COMPANY__ Partners with Diverse Firms to Underwrite $1 Billion of Senior Debt']"
86,100,86_fed_powell_inflation_rates,"['fed', 'powell', 'inflation', 'rates', 'fed officials', 'taper', 'cut rates', 'rate', 'cut', 'officials']","['Fed Officials Saw Taper Starting in Mid-November or Mid-December', 'Fed officials lukewarm on September rate cut as markets await Powell speech', 'Fed Officials Saw Progress Toward Taper Move, Minutes Show']"
87,100,87_moves_memo moves_moves hires_memo,"['moves', 'memo moves', 'moves hires', 'memo', 'moves names', 'head', 'moves appoints', 'hires', 'banker', 'sources moves']","['MOVES- __COMPANY__ appoints Tai as Southeast Asia investment banking head - memo', 'MOVES- __COMPANY__ names new co-heads of EMEA consumer products investment banking - memo', 'MOVES- __COMPANY__ hires ex-Credit Suisse equities head']"
88,98,88_today stories_stories_today_elon musk,"['today stories', 'stories', 'today', 'elon musk', 'elon', 'stories today', 'stories apple', 'stories elon', 'musk', 'chatgpt']","[""UK Authority Approves Microsoft's $69B Activision Blizzard Acquisition, Google Search Gets Generative AI Boost, Big Banks Earnings: Today's Top Stories"", 'Today’s top stories: Donald Trump’s arraignment, Jamie Dimon’s comments, Virgin Orbit bankruptcy', ""Facebook News To Shut Down In Europe, Warner Bros. Discovery Revises Outlook As Strike Bites, Manchester United No Longer Up For Sale: Today's Top Stories""]"
89,96,89_distributions_cash distributions_global asset_management announces,"['distributions', 'cash distributions', 'global asset', 'management announces', 'etf cash', 'announces etf', 'asset management', 'cash', 'etf', 'asset']","['__COMPANY__ Global Asset Management Inc. announces __COMPANY__ ETF cash distributions for June 2024', '__COMPANY__ Global Asset Management Inc. announces __COMPANY__ ETF cash distributions for June 2023', '__COMPANY__ Global Asset Management Inc. announces __COMPANY__ ETF cash distributions for July 2024']"
90,96,90_mortgage_mortgage rates_rates_lenders,"['mortgage', 'mortgage rates', 'rates', 'lenders', 'uk mortgage', 'nationwide', 'uk', 'mortgages', 'price war', 'sub']","['Lenders raise mortgage rates ahead of interest rate decision', 'Three more big lenders cut mortgage rates', 'Nationwide cuts mortgage rates as other lenders hold or raise deals']"
91,95,91_ai stocks_ai_artificial intelligence_artificial,"['ai stocks', 'ai', 'artificial intelligence', 'artificial', 'intelligence', 'intelligence ai', 'stocks buy', 'learning stocks', 'stocks', 'semiconductor stocks']","['2 Artificial Intelligence (AI) Stocks That Could Become $1 Trillion Giants', '2 Artificial Intelligence (AI) Stocks to Buy Before They Soar 100%, According to Select Wall Street Analysts', ""Warren Buffett's Best 5 Artificial Intelligence (AI) Stocks""]"
92,95,92_office_return office_employees_return,"['office', 'return office', 'employees', 'return', 'staff', 'asks employees', 'asks', 'unvaccinated', 'employees return', 'days week']","['__COMPANY__ asks U.S. employees to return to office from March 21 - memo', ""No More WFH: __COMPANY__ Asks Employees To Return To Office 5 Days A Week — And It's Not Alone"", '__COMPANY__ asks employees to return to office four days a week by September']"
93,94,93_mexico_banamex_mexican_grupo mexico,"['mexico', 'banamex', 'mexican', 'grupo mexico', 'grupo', 'citibanamex', 'unit', 'mexico unit', 'bidding', 'update mexico']","[""UPDATE 2-Mexico's Banorte drops out of bidding for __COMPANY__ 's Banamex retail arm"", ""Grupo Mexico nearing $7 bln deal for __COMPANY__ 's Banamex unit -source"", ""Grupo Mexico nearing $7 billion deal for __COMPANY__ 's Banamex unit -source""]"
94,93,94_tips_retirement_lessons_finances,"['tips', 'retirement', 'lessons', 'finances', 'build wealth', '401', 'retirement savings', 'advice', 'mistakes', 'millionaire']","['15 Tips and Tricks To Build Wealth Without Buying Real Estate', 'Top 12 Retirement Savings Tips for 55-to-64-Year-Olds', ""A self-made millionaire describes the 'financial waterfall' strategy she used to pay off six figures in debt and build wealth""]"
95,93,95_increasing dividend_increasing_dividend_announced increasing,"['increasing dividend', 'increasing', 'dividend', 'announced increasing', 'announced', 'ca', 'dividend increased', 'dividend ca', 'common', 'raises dividend']","['__COMPANY__ ( __TICKER__ ) Has Announced That It Will Be Increasing Its Dividend To $0.22', '__COMPANY__ ( __TICKER__ ) Has Announced That It Will Be Increasing Its Dividend To CA$1.35', '__COMPANY__ ( __TICKER__ ) Has Announced That It Will Be Increasing Its Dividend To CA$1.20']"
96,93,96_bank stock_stock_yield bank_dividend stock,"['bank stock', 'stock', 'yield bank', 'dividend stock', 'high yield', '000 right', 'stock buy', 'yield', 'buy hold', 'forever']","['The Best Ultra-High-Yield Bank Stock to Invest $10,000 in Right Now', '1 Magnificent High-Yield Bank Stock Down 30% to Buy and Hold Forever', 'The Best High Yield Bank Stock to Invest $1,000 in Right Now']"
97,91,97_smart money_money right_smart_money,"['smart money', 'money right', 'smart', 'money', 'right', 'did smart', 'money play', 'correctly', 'right piling', 'correctly did']","['Was The Smart Money Right About The __COMPANY__ Corporation __TICKER__ ?', 'Was The Smart Money Right About The __COMPANY__ __TICKER__ ?', 'Was The Smart Money Right About __COMPANY__ __TICKER__ ?']"
98,89,98_better value_better_vs_value,"['better value', 'better', 'vs', 'value', 'value option', 'stock better', 'stock right', 'value stock', 'stock value', 'value investors']","['__TICKER__ or __TICKER__ : Which Is the Better Value Stock Right Now?', '__TICKER__ vs. BSAC: Which Stock Is the Better Value Option?', '__TICKER__ vs. __TICKER__ : Which Stock Is the Better Value Option?']"
99,88,99_stocks buy_buy 15_buy 10_best,"['stocks buy', 'buy 15', 'buy 10', 'best', '15 best', '10 best', 'cheap', '11 best', 'cheap stocks', 'buy']","['15 Best Stocks To Invest In Right Now', '10 Best US Stocks to Buy Now', '10 Best Cheap Stocks to Buy Now']"
100,87,100_russia_russian_default_ruble,"['russia', 'russian', 'default', 'ruble', 'sanctions', 'avoid default', 'banks russia', 'moscow', 'bond payment', 'putin']","['Russia Comes Up With a New Bond-Payment Plan to Avoid Default', 'Russia bans dealing in capital of 45 foreign-owned banks or banking units', 'UPDATE 1-Russia bans dealing in capital of 45 foreign-owned banks or banking units']"
101,87,101_settle_case_tax_french,"['settle', 'case', 'tax', 'french', 'french tax', 'madoff', 'pay', 'madoff case', 'tax case', 'tax evasion']","['__TICKER__ Group to Pay $511M to Settle Credit Suisse Tax Evasion Case', '__TICKER__ to pay $511m to settle Credit Suisse tax evasion case', '__TICKER__ to Pay Nearly $1 Billion to Settle French Tax Case']"
102,87,102_musk_elon_elon musk_twitter,"['musk', 'elon', 'elon musk', 'twitter', 'musk twitter', 'twitter deal', 'musk says', 'billion twitter', 'twitter bid', 'tesla']","['Elon Musk Sounds Off on Recession Risk, Twitter Deal and Trump', 'A Timeline of How Elon Musk Became Twitter’s Most Influential Investor', 'Elon Musk’s Twitter deal rewards risk-taking at __COMPANY__']"
103,87,103_stock outpacing_peers year_outpacing_finance peers,"['stock outpacing', 'peers year', 'outpacing', 'finance peers', 'outpacing finance', 'stocks year', 'outperforming', 'peers', 'outperforming finance', 'finance']","['Is __TICKER__ __TICKER__ Stock Outpacing Its Finance Peers This Year?', 'Is The __COMPANY__ __TICKER__ Stock Outpacing Its Finance Peers This Year?', 'Is __COMPANY__ __TICKER__ Stock Outpacing Its Finance Peers This Year?']"
104,85,104_stock picks_10 stock_picks_portfolio 10,"['stock picks', '10 stock', 'picks', 'portfolio 10', '10', 'capital 10', 'new stock', 'picks 10', 'capital', 'portfolio']","['Top 10 Stock Picks of Mario Gabelli', 'Aquamarine Capital’s Top 10 Stock Picks', 'Jim Cramer’s Top 10 Stock Picks for 2022']"
105,83,105_earnings transcript_transcript_2023 earnings_2021 earnings,"['earnings transcript', 'transcript', '2023 earnings', '2021 earnings', '2022 earnings', 'transcript group', 'transcript chase', 'transcript corporation', 'q4 2023', 'q4 2022']","['__COMPANY__ ( __TICKER__ ) Q3 2023 Earnings Call Transcript', '__COMPANY__ __TICKER__ Q3 2023 Earnings Call Transcript', '__COMPANY__ ( __TICKER__ ) Q4 2023 Earnings Call Transcript']"
106,82,106_stocks_fine line_stocks walking_walking fine,"['stocks', 'fine line', 'stocks walking', 'walking fine', 'volatile stocks', 'walking', 'stocks avoid', 'overrated stocks', 'stocks concern', 'overrated']","['3 Hyped Up Stocks Walking a Fine Line', '3 Profitable Stocks Walking a Fine Line', '3 Volatile Stocks Walking a Fine Line']"
