Topic,Count,Name,Representation,Representative_Docs
69,143,69_dividend stock_bank stock_high yield_stock,"['dividend stock', 'bank stock', 'high yield', 'stock', 'bargain', 'yield bank', 'yield', 'buy hold', 'split stock', 'stock looks']","['The Best High-Yield Bank Stock to Invest $25,000 in Right Now', '1 Magnificent High-Yield Bank Stock Down 30% to Buy and Hold Forever', 'The Best High Yield Bank Stock to Invest $1,000 in Right Now']"
70,142,70_form_plc amendment_amendment form_plc,"['form', 'plc amendment', 'amendment form', 'plc', 'amendment', 'plc form', 'group plc', 'blue prism', 'prism group', 'form blue']","['Form 8.3 - BLUE PRISM GROUP PLC - AMENDMENT', 'FORM 8.3 - BLUE PRISM GROUP PLC - AMENDMENT', 'Form 8.3 - BLUE PRISM GROUP PLC - Amendment']"
71,141,71_earnings highlights_highlights strong_2025 earnings_highlights,"['earnings highlights', 'highlights strong', '2025 earnings', 'highlights', 'highlights record', '2024 earnings', 'q3 2025', 'q1 2025', 'q4 2024', 'strong revenue']","['The __COMPANY__ Group Inc __TICKER__ Q1 2025 Earnings Call Highlights: Strong Revenue Growth Amid ...', 'Nasdaq Inc __TICKER__ Q3 2025 Earnings Call Highlights: Strong Revenue Growth and Strategic ...', '__COMPANY__ Inc __TICKER__ Q3 2025 Earnings Call Highlights: Strong Revenue Growth and Strategic ...']"
72,139,72_story_developments_narrative_recent,"['story', 'developments', 'narrative', 'recent', 'recent developments', 'shaping', 'evolving', 'recent analyst', 'investment story', 'shifting']","['How Recent Developments Are Rewriting the Story for __COMPANY__', 'How Recent Developments Are Shaping the __COMPANY__ Investment Story', 'How Recent Developments Are Shaping the __TICKER__ Investment Story']"
73,139,73_stocks watch_watch_watch week_watch tuesday,"['stocks watch', 'watch', 'watch week', 'watch tuesday', 'week stocks', 'week', 'watch thursday', 'watch wednesday', 'tuesday', 'watch friday']","['Stocks to Watch Tuesday: __COMPANY__ , Tesla, Boeing', 'Stocks to Watch Tuesday: Nvidia, __COMPANY__ Chase, __COMPANY__', '__COMPANY__ , __COMPANY__ , Netflix, J&amp;J, and More Stocks to Watch This Week']"
74,138,74_crypto stocks_stocks watch_cryptocurrencies_crypto,"['crypto stocks', 'stocks watch', 'cryptocurrencies', 'crypto', 'blockchain stocks', 'cryptocurrency stocks', 'watch', 'bitcoin', 'watch bitcoin', 'centric stocks']","['4 Crypto-Centric Stocks to Watch as Bitcoin Rebounds to Resume Rally', '4 Crypto-Centric Stocks to Watch Closely Before the Next Bitcoin Rally', '4 Crypto Stocks to Watch as Bitcoin Rallies to All-Time High']"
75,138,75_hedge funds_hedge_funds_funds selling,"['hedge funds', 'hedge', 'funds', 'funds selling', 'funds cashing', 'funds snapping', 'cashing', 'funds betting', 'snapping', 'funds buying']","['Hedge Funds Are Selling AT&amp;T Inc. (T)', 'Hedge Funds Are Selling T. Rowe Price Group, Inc. __TICKER__', 'Hedge Funds Are Betting On Five Below Inc (FIVE)']"
76,138,76_stock falls_shares_shares fall_shares drop,"['stock falls', 'shares', 'shares fall', 'shares drop', 'shares sink', 'falls', 'stock slides', 'slides', 'falls earnings', 'sink']","['__COMPANY__ Stock Falls With Earnings On Tap', '__COMPANY__ Stock Falls on Earnings Beat. What to Know.', '__COMPANY__ Stock Falls on Earnings Miss']"
77,136,77_profit usd_53 exchange_pursuant article_regulation listing,"['profit usd', '53 exchange', 'pursuant article', 'regulation listing', 'hoc', 'hoc announcement', 'exchange regulation', 'announcement pursuant', 'ad hoc', 'article 53']","['__TICKER__ : 2Q22 net profit of USD 2.1bn, 18.9% return on CET1 capital (Ad hoc announcement pursuant to Article 53 of the SIX Exchange Regulation Listing Rules)', '__TICKER__ : 2022 net profit of USD 7.6bn, 17.0% return on CET1 capital (Ad hoc announcement pursuant to Article 53 of the SIX Exchange Regulation Listing Rules)', '__TICKER__ : 1Q22 net profit of USD 2.1bn, 19.0% return on CET1 capital (Ad hoc announcement pursuant to Article 53 of the SIX Exchange Regulation Listing Rules)']"
78,135,78_watch_things watch_things_know week,"['watch', 'things watch', 'things', 'know week', 'bank earnings', 'watch week', 'retail sales', 'week', 'sales', 'markets week']","['Retail Sales, UnitedHealth Results, Big Bank Earnings: 3 Things to Watch', '__COMPANY__ , Retail Sales, Consumer Confidence: 3 Things to Watch', 'Top 5 Things to Watch in Markets in the Week Ahead']"
79,134,79_nvcc_bank group_nvcc bank_year rate,"['nvcc', 'bank group', 'nvcc bank', 'year rate', 'rate reset', 'cumulative year', 'bank announces', 'non', 'shares series', 'reset class']","['__TICKER__ Bank Group Announces Redemption of Non-Cumulative 5-Year Rate Reset Class A First Preferred Shares, Series 24 (NVCC)', '__TICKER__ Bank Announces Redemption of Non-Cumulative 5-Year Rate Reset Class A First Preferred Shares, Series 7 (NVCC)', '__TICKER__ Bank Announces Redemption of Non-Cumulative 5-Year Rate Reset Class A First Preferred Shares, Series 9 (NVCC)']"
80,134,80_smart money_money right_smart_money,"['smart money', 'money right', 'smart', 'money', 'right', 'did smart', 'correctly', 'money play', 'did', 'right piling']","['Was The Smart Money Right About The __COMPANY__ Group, Inc. __TICKER__ ?', 'Was The Smart Money Right About __COMPANY__ __TICKER__ ?', 'Was The Smart Money Right About The __COMPANY__ __TICKER__ ?']"
81,134,81_price target_target_target raised_raised,"['price target', 'target', 'target raised', 'raised', 'price', 'stock price', 'target lowered', 'lowered', 'raises price', 'target stocks']","['__COMPANY__ price target raised to $86 from $79 at __COMPANY__', 'Trane Technologies stock price target raised to $407 by __COMPANY__', '__COMPANY__ price target raised to $95 from $90 at __COMPANY__']"
82,133,82_reports earnings_earnings friday_bank earnings_earnings,"['reports earnings', 'earnings friday', 'bank earnings', 'earnings', 'street expects', 'friday', 'turnaround', 'expects', 'street watching', 'earnings coming']","['__COMPANY__ Posts Earnings Friday. Here’s What Wall Street Expects.', '__COMPANY__ Reports Earnings Friday. Here’s What to Expect.', '__COMPANY__ Reports Earnings Friday. Here’s What Wall Street Is Watching.']"
83,133,83_zacks analyst_analyst blog_blog_blog highlights,"['zacks analyst', 'analyst blog', 'blog', 'blog highlights', 'zacks', 'highlights', 'analyst', 'highlights nvidia', 'blackrock zacks', 'financial zacks']","['The Zacks Analyst Blog Highlights __COMPANY__ , __COMPANY__ , __COMPANY__ and __COMPANY__', 'The Zacks Analyst Blog Highlights __COMPANY__ , __COMPANY__ and __COMPANY__', 'The Zacks Analyst Blog Highlights The __COMPANY__ , __COMPANY__ and __COMPANY__']"
84,132,84_raises_funding_funding round_round,"['raises', 'funding', 'funding round', 'round', 'startup', 'valuation', 'management raises', 'billion valuation', 'valued', 'raises billion']","['__COMPANY__ Investment Management Raises $3.1 Billion for North Haven Real Estate Fund X Global', 'Nuro secures $6 billion valuation in latest funding round', 'Fintech startup Upgrade valued at $7.3 billion in new funding round']"
85,132,85_dollar_dollar set_currency_dollar extends,"['dollar', 'dollar set', 'currency', 'dollar extends', 'emerging', 'dollar edges', 'fed', 'currencies', 'dollar jumps', 'focus dollar']","['FOREX-Nervous calm as dollar prepares for inflation test', 'Dollar set for weekly gain as firm US data tempers Fed easing bets', 'Dollar Edges Lower; Australian Dollar Stabilizes After RBA Meeting']"
86,132,86_ameriprise_joins ameriprise_million assets_ameriprise financial,"['ameriprise', 'joins ameriprise', 'million assets', 'ameriprise financial', 'advisor', 'assets joins', 'client', 'assets', 'joins', 'culture']","['Advisor with Over $100 Million Assets Joins Ameriprise Financial for Financial Planning Focus and Growth Opportunities', 'Advisor With More Than $130 Million in Assets Joins Ameriprise for Client-Focused Culture and Financial Planning Capabilities', 'Advisor Team with Over $300 Million In Assets Joins Ameriprise Financial for Independence, Leadership and Financial Planning Capabilities']"
87,131,87_brazil_argentina_mexico_peso,"['brazil', 'argentina', 'mexico', 'peso', 'rate', 'colombia', 'leftist', 'rate hike', 'egypt', 'inflation']","['Brazil Inflation Slows More Than Expected as Rate Cuts Halt', 'Brazil’s Economy Grows More Than Expected as Interest Rate Falls', 'Brazil Inflation Slowdown Falls Short Ahead of Key Rate Hike']"
88,131,88_tickers_trending tickers_trending_tickers nvidia,"['tickers', 'trending tickers', 'trending', 'tickers nvidia', 'tickers trending', 'tickers apple', 'nvidia', 'tesla', 'glencore', 'tickers microsoft']","['Apple, Chevron, __COMPANY__ : Trending Tickers', 'Google, BlackRock, __COMPANY__ : Trending Tickers', 'Trending tickers: Apple | Amazon | __COMPANY__ | Tesla']"
89,130,89_buy sell_stock buy_sell_buy,"['buy sell', 'stock buy', 'sell', 'buy', 'stock', 'sell stock', 'sell hold', 'sell intercontinental', 'sell general', 'meta stock']","['Is __TICKER__ Stock A Buy or Sell?', 'IS __TICKER__ Stock A Buy or Sell?', 'Is __COMPANY__ __TICKER__ Stock A Buy or Sell?']"
90,128,90_profit_profit beats_beats_nyse parent,"['profit', 'profit beats', 'beats', 'nyse parent', 'quarter profit', 'parent', 'profit rises', 'trading volumes', 'net profit', 'parent beats']","['NYSE-parent __TICKER__ beats first-quarter profit estimates on robust trading volume', 'NYSE-parent __TICKER__ beats profit estimates on robust trading volumes', 'UPDATE 2-NYSE-parent __TICKER__ beats profit estimates on robust trading volumes']"
91,127,91_yen_japan_boj_intervention,"['yen', 'japan', 'boj', 'intervention', 'ueda', 'tokyo', 'kuroda', 'weak yen', 'intervention japan', 'yen intervention']","['FOREX-BOJ policy tweak sends yen into a tail-spin; dollar claws higher', 'Japan Likely Spent $22 Billion on Yen Intervention Thursday', 'Japan Likely Spent About $23 Billion in Latest Yen Intervention']"
92,125,92_carbon_launches_emissions_climate,"['carbon', 'launches', 'emissions', 'climate', 'carbon credit', 'climate risk', 'launch', 'expands', 'based', 'credit futures']","['__TICKER__ launches nature-based carbon credit futures contract', '__TICKER__ to Launch its First Nature-Based Solutions Carbon Credit Futures Contract', '__TICKER__ Launches its First Nature-Based Solutions Carbon Credit Futures Contract']"
93,125,93_north nasdaq_stockholm welcomes_nasdaq stockholm_north,"['north nasdaq', 'stockholm welcomes', 'nasdaq stockholm', 'north', 'stockholm', 'welcomes', 'north premier', 'premier nasdaq', 'premier', 'nasdaq']","['NASDAQ STOCKHOLM WELCOMES SANIONA TO FIRST NORTH PREMIER', 'NASDAQ STOCKHOLM WELCOMES LEOVEGAS TO FIRST NORTH PREMIER', 'Nasdaq Stockholm Welcomes Brinova to First North Premier']"
94,125,94_announces end_end month_open short_stocks settlement,"['announces end', 'end month', 'open short', 'stocks settlement', 'positions nasdaq', 'month open', 'settlement date', 'short positions', 'nasdaq stocks', 'positions']","['Nasdaq Announces End-of-Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date June 30, 2025', 'Nasdaq Announces End of Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date May 31, 2024', 'Nasdaq Announces End of Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date May 31, 2023']"
95,125,95_wall street_wall_street_street gets,"['wall street', 'wall', 'street', 'street gets', 'street wall', 'creative regulators', 'demand capital', 'regulators demand', 'gets creative', 'fear']","['RPT-INSIGHT-Wall Street gets creative as regulators demand more capital', 'Wall Street gets creative as regulators demand more capital', 'INSIGHT-Wall Street gets creative as regulators demand more capital']"
96,124,96_group launch_launch_futures_futures group,"['group launch', 'launch', 'futures', 'futures group', 'micro', 'launch micro', 'group', 'group announces', 'ether', 'options']","['__TICKER__ Group to Launch Micro Ether Futures on December 6', '__TICKER__ Group to Launch Micro-Sized Bitcoin and Ether Options', '__TICKER__ Group to Launch Micro Bitcoin Futures on May 3']"
97,124,97_canadians_poll_survey_parents,"['canadians', 'poll', 'survey', 'parents', 'gen', 'retirement', 'finds', 'young', 'adults', 'study']","[""More than Half of Gen Z Canadians Feel Pressured to 'Fake' Financial Stability: __TICKER__ Survey"", 'Love or money? Half of Gen Z Canadians want a prenup: __TICKER__ survey', 'If a recession hits, Canadians worry that fraud will be worse than the pandemic - a concern expressed by most Canadians in a new survey']"
98,123,98_mid month_announces mid_settlement date_positions nasdaq,"['mid month', 'announces mid', 'settlement date', 'positions nasdaq', 'open short', 'stocks settlement', 'month open', 'short positions', 'mid', 'nasdaq stocks']","['Nasdaq Announces Mid-Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date May 15, 2020', 'Nasdaq Announces Mid-Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date May 15, 2023', 'Nasdaq Announces Mid-Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date May 15, 2025']"
99,120,99_dividend stocks_stocks buy_brainer_buffett stocks,"['dividend stocks', 'stocks buy', 'brainer', 'buffett stocks', 'hold forever', 'buy right', 'forever', 'stocks', 'dividend', 'buy']","['2 No-Brainer Warren Buffett Stocks to Buy Right Now', '2 Top Warren Buffett Stocks to Buy Right Now', '2 Top Dividend Stocks You Can Buy and Hold Forever']"
100,118,100_rewards_card_credit card_mastercard,"['rewards', 'card', 'credit card', 'mastercard', 'cards', 'new credit', 'chase', 'credit cards', 'visa', 'benefits']","['Chase and Marriott Bonvoy® Announce Enhanced Benefits to Marriott Bonvoy Boundless® Credit Card', '__COMPANY__ Launches New Unlimited Cash Rewards Credit Card', 'Chase and Southwest Airlines® Introduce New Benefits on Southwest Rapid Rewards® Credit Cards']"
101,117,101_ai_bubble_ai bubble_says ai,"['ai', 'bubble', 'ai bubble', 'says ai', 'agents', 'openai', 'hype', 'bubble fears', 'ai agents', 'ai disruption']","[""Is there an AI bubble? Why BlackRock's Rick Rieder says no."", 'Why Fears of a Trillion-Dollar AI Bubble Are Growing', 'Are you concerned about an AI bubble in stock markets? Have your say']"
102,116,102_launches_solution_launches new_payments,"['launches', 'solution', 'launches new', 'payments', 'introduces', 'clients', 'payment', 'digital', 'cashpro', 'platform']","['__COMPANY__ Commercial Bank Launches New Digital Client Platform, CitiDirect® Commercial Banking', '__COMPANY__ ® Launches New Sustainable Time Deposit Solution to Support U.S. Institutional Clients', '__COMPANY__ Launches New U.S. Deposit Sweep Solution for Institutional Clients']"
103,114,103_mexico_banamex_mexican_grupo mexico,"['mexico', 'banamex', 'mexican', 'grupo mexico', 'citibanamex', 'grupo', 'unit', 'mexico unit', 'update mexico', 'inbursa']","[""UPDATE 1-Grupo Mexico nearing $7 bln deal for __COMPANY__ 's Banamex unit -source"", ""Grupo Mexico nearing $7 bln deal for __COMPANY__ 's Banamex unit -source"", ""Grupo Mexico nearing $7 billion deal for __COMPANY__ 's Banamex unit -source""]"
104,114,104_esg_texas_blackrock esg_blackrock,"['esg', 'texas', 'blackrock esg', 'blackrock', 'pulls', 'climate', 'florida', 'resolutions', 'tennessee', 'florida pulls']","['UPDATE 1-Texas schools fund pulls $8.5 billion from BlackRock over ESG investing', 'Florida pulls $2 billion from BlackRock in largest anti-ESG divestment', 'Texas schools fund pulls $8.5 billion from BlackRock over ESG policies']"
105,113,105_revenues_cme_estimates_earnings revenues,"['revenues', 'cme', 'estimates', 'earnings revenues', 'group cme', 'q3 earnings', 'cme group', 'miss', 'earnings miss', 'earnings beat']","['CME Group (CME) Q4 Earnings Beat, Revenues Miss Estimates', 'CME Group (CME) Q1 Earnings and Revenues Beat Estimates', 'CME Group (CME) Q3 Earnings Beat Estimates, Revenues Rise Y/Y']"
106,112,106_bank earnings_big banks_banks earnings_earnings,"['bank earnings', 'big banks', 'banks earnings', 'earnings', 'big bank', 'big', 'banks', 'earnings season', 'bank', 'earnings bank']","['Big banks kick off earnings season with a bang', ""Bank Earnings Season: What We've Learned So Far"", ""Here's What We've Learned From Big Bank Earnings Reports This Week""]"
107,112,107_hurt_aid_ib_earnings ib,"['hurt', 'aid', 'ib', 'earnings ib', 'ib hurt', 'fee income', 'trading aid', 'rates aid', 'aid q3', 'nii']","['Trading to Aid __COMPANY__ __TICKER__ Q1 Earnings, IB to Hurt', 'Trading, Higher Rates to Aid __COMPANY__ __TICKER__ Q3 Earnings, IB to Hurt', ""Trading, Higher Rates to Aid __TICKER__ 's Q3 Earnings, IB to Hurt""]"
